4800000 , 32767, 5000, 37, 5
4820000 , 32767, 5000, 37, 5
4840000 , 32767, 5000, 37, 5
4860000 , 32767, 5000, -256, -39
4880000 , 32767, 5000, -256, -39
4900000 , 32767, 5000, -256, -39
4920000 , 32767, 5000, 37, 5
4940000 , 32767, 5000, 37, 5
4960000 , 32767, 5000, -256, -39
4980000 , 32767, 5000, 37, 5
5000000 , 32767, 5000, -256, -39
5020000 , 32767, 5000, 37, 5
5040000 , 32767, 5000, 37, 5
5060000 , 32767, 5000, 37, 5
5080000 , 32767, 5000, 37, 5
5100000 , 32767, 5000, 37, 5
5120000 , 32767, 5000, 37, 5
5140000 , 32767, 5000, 37, 5
5160000 , 32767, 5000, 37, 5
5180000 , 32767, 5000, 37, 5
5200000 , 32767, 5000, 37, 5
5220000 , 32767, 5000, 37, 5
5240000 , 32767, 5000, 37, 5
5260000 , 32767, 5000, 37, 5
5280000 , 32767, 5000, 37, 5
5300000 , 32767, 5000, 37, 5
5320000 , 32767, 5000, -256, -39
5340000 , 32767, 5000, -256, -39
5360000 , 32767, 5000, -256, -39
5380000 , 32767, 5000, 37, 5
5400000 , 32767, 5000, 37, 5
5420000 , 32767, 5000, 37, 5
5440000 , 32767, 5000, -256, -39
5460000 , 32767, 5000, 37, 5
5480000 , 32767, 5000, -256, -39
5500000 , 32767, 5000, 37, 5
5520000 , 32767, 5000, -256, -39
5540000 , 32767, 5000, -256, -39
5560000 , 32767, 5000, 37, 5
5580000 , 32767, 5000, -256, -39
5600000 , 32767, 5000, 37, 5
5620000 , 32767, 5000, 37, 5
5640000 , 32767, 5000, 37, 5
5660000 , 32767, 5000, 37, 5
5680000 , 32767, 5000, 37, 5
5700000 , 32767, 5000, 37, 5
5720000 , 32767, 5000, 37, 5
5740000 , 32767, 5000, 37, 5
5760000 , 32767, 5000, 37, 5
5780000 , 32767, 5000, 37, 5
5800000 , 32767, 5000, 37, 5
5820000 , 32767, 5000, 37, 5
5840000 , 32767, 5000, 37, 5
5860000 , 32767, 5000, 37, 5
5880000 , 32767, 5000, -256, -39
5900000 , 32767, 5000, -256, -39
5920000 , 32767, 5000, 37, 5
5940000 , 32767, 5000, 37, 5
5960000 , 32767, 5000, 37, 5
5980000 , 32767, 5000, 37, 5
6000000 , 32767, 5000, 37, 5
6020000 , 32767, 5000, 37, 5
6040000 , 32767, 5000, 37, 5
6060000 , 32767, 5000, -256, -39
6080000 , 32767, 5000, 37, 5
6100000 , 32767, 5000, 37, 5
6120000 , 32767, 5000, 37, 5
6140000 , 32767, 5000, -256, -39
6160000 , 32767, 5000, -256, -39
6180000 , 32767, 5000, 37, 5
6200000 , 32767, 5000, 37, 5
6220000 , 32767, 5000, -256, -39
6240000 , 32767, 5000, 37, 5
6260000 , 32767, 5000, 37, 5
6280000 , 32767, 5000, -256, -39
6300000 , 32767, 5000, 37, 5
6320000 , 32767, 5000, 37, 5
6340000 , 32767, 5000, 37, 5
6360000 , 32767, 5000, -256, -39
6380000 , 32767, 5000, -256, -39
6400000 , 32767, 5000, 37, 5
6420000 , 32767, 5000, -256, -39
6440000 , 32767, 5000, 37, 5
6460000 , 32767, 5000, -256, -39
6480000 , 32767, 5000, 37, 5
6500000 , 32767, 5000, 37, 5
6520000 , 32767, 5000, 37, 5
6540000 , 32767, 5000, -256, -39
6560000 , 32767, 5000, 37, 5
6580000 , 32767, 5000, 37, 5
6600000 , 32767, 5000, 37, 5
6620000 , 32767, 5000, 37, 5
6640000 , 32767, 5000, -256, -39
6660000 , 32767, 5000, 37, 5
6680000 , 32767, 5000, 37, 5
6700000 , 32767, 5000, 37, 5
6720000 , 32767, 5000, -256, -39
6740000 , 32767, 5000, -256, -39
6760000 , 32767, 5000, 37, 5
6780000 , 32767, 5000, 37, 5
6800000 , 32767, 5000, 37, 5
6820000 , 32767, 5000, 37, 5
6840000 , 32767, 5000, 37, 5
6860000 , 32767, 5000, 37, 5
6880000 , 32767, 5000, -256, -39
6900000 , 32767, 5000, 37, 5
6920000 , 32767, 5000, 37, 5
6940000 , 32767, 5000, 37, 5
6960000 , 32767, 5000, 37, 5
6980000 , 32767, 5000, 37, 5
7000000 , 32767, 5000, 37, 5
7020000 , 32767, 5000, 37, 5
7040000 , 32767, 5000, 37, 5
7060000 , 32767, 5000, -256, -39
7080000 , 32767, 5000, 37, 5
7100000 , 32767, 5000, 37, 5
7120000 , 32767, 5000, -256, -39
7140000 , 32767, 5000, 37, 5
7160000 , 32767, 5000, 37, 5
7180000 , 32767, 5000, 37, 5
7200000 , 32767, 5000, 37, 5
7220000 , 32767, 5000, 37, 5
7240000 , 32767, 5000, 37, 5
7260000 , 32767, 5000, -256, -39
7280000 , 32767, 5000, 37, 5
7300000 , 32767, 5000, 37, 5
7320000 , 32767, 5000, 37, 5
7340000 , 32767, 5000, -256, -39
7360000 , 32767, 5000, 37, 5
7380000 , 32767, 5000, 37, 5
7400000 , 32767, 5000, -256, -39
7420000 , 32767, 5000, 37, 5
7440000 , 32767, 5000, 37, 5
7460000 , 32767, 5000, 37, 5
7480000 , 32767, 5000, 37, 5
7500000 , 32767, 5000, -256, -39
7520000 , 32767, 5000, -256, -39
7540000 , 32767, 5000, -256, -39
7560000 , 32767, 5000, -256, -39
7580000 , 32767, 5000, -256, -39
7600000 , 32767, 5000, -256, -39
7620000 , 32767, 5000, 37, 5
7640000 , 32767, 5000, -256, -39
7660000 , 32767, 5000, 37, 5
7680000 , 32767, 5000, 37, 5
7700000 , 32767, 5000, 37, 5
7720000 , 32767, 5000, 37, 5
7740000 , 32767, 5000, 37, 5
7760000 , 32767, 5000, -256, -39
7780000 , 32767, 5000, 37, 5
7800000 , 32767, 5000, 37, 5
7820000 , 32767, 5000, 37, 5
7840000 , 32767, 5000, 37, 5
7860000 , 32767, 5000, 37, 5
7880000 , 32767, 5000, -256, -39
7900000 , 32767, 5000, 37, 5
7920000 , 32767, 5000, 37, 5
7940000 , 32767, 5000, 37, 5
7960000 , 32767, 5000, -256, -39
7980000 , 32767, 5000, 37, 5
8000000 , 32767, 5000, -256, -39
8020000 , 32767, 5000, 37, 5
8040000 , 32767, 5000, 37, 5
8060000 , 32767, 5000, 37, 5
8080000 , 32767, 5000, -256, -39
8100000 , 32767, 5000, 37, 5
8120000 , 32767, 5000, 37, 5
8140000 , 32767, 5000, 37, 5
8160000 , 32767, 5000, 37, 5
8180000 , 32767, 5000, -256, -39
8200000 , 32767, 5000, 37, 5
8220000 , 32767, 5000, -256, -39
8240000 , 32767, 5000, 37, 5
8260000 , 32767, 5000, -256, -39
8280000 , 32767, 5000, -256, -39
8300000 , 32767, 5000, 37, 5
8320000 , 32767, 5000, 37, 5
8340000 , 32767, 5000, 37, 5
8360000 , 32767, 5000, 37, 5
8380000 , 32767, 5000, -256, -39
8400000 , 32767, 5000, 37, 5
8420000 , 32767, 5000, 37, 5
8440000 , 32767, 5000, 37, 5
8460000 , 32767, 5000, -256, -39
8480000 , 32767, 5000, 37, 5
8500000 , 32767, 5000, 37, 5
8520000 , 32767, 5000, 37, 5
8540000 , 32767, 5000, -256, -39
8560000 , 32767, 5000, 37, 5
8580000 , 32767, 5000, -256, -39
8600000 , 32767, 5000, 37, 5
8620000 , 32767, 5000, 37, 5
8640000 , 32767, 5000, 37, 5
8660000 , 32767, 5000, 37, 5
8680000 , 32767, 5000, 37, 5
8700000 , 32767, 5000, 37, 5
8720000 , 32767, 5000, 37, 5
8740000 , 32767, 5000, 37, 5
8760000 , 32767, 5000, 37, 5
8780000 , 32767, 5000, -256, -39
8800000 , 32767, 5000, -256, -39
8820000 , 32767, 5000, 37, 5
8840000 , 32767, 5000, 37, 5
8860000 , 32767, 5000, 37, 5
8880000 , 32767, 5000, 37, 5
8900000 , 32767, 5000, 37, 5
8920000 , 32767, 5000, 37, 5
8940000 , 32767, 5000, 37, 5
8960000 , 32767, 5000, 37, 5
8980000 , 32767, 5000, -256, -39
9000000 , 32767, 5000, 37, 5
9020000 , 32767, 5000, -256, -39
9040000 , 32767, 5000, 37, 5
9060000 , 32767, 5000, 37, 5
9080000 , 32767, 5000, 37, 5
9100000 , 32767, 5000, 37, 5
9120000 , 32767, 5000, 37, 5
9140000 , 32767, 5000, 37, 5
9160000 , 32767, 5000, 37, 5
9180000 , 32767, 5000, 37, 5
9200000 , 32767, 5000, 37, 5
9220000 , 32767, 5000, 37, 5
9240000 , 32767, 5000, 37, 5
9260000 , 32767, 5000, 37, 5
9280000 , 32767, 5000, -256, -39
9300000 , 32767, 5000, 37, 5
9320000 , 32767, 5000, 37, 5
9340000 , 32767, 5000, 37, 5
9360000 , 32767, 5000, 37, 5
9380000 , 32767, 5000, 37, 5
9400000 , 32767, 5000, 37, 5
9420000 , 32767, 5000, 37, 5
9440000 , 32767, 5000, -256, -39
9460000 , 32767, 5000, 37, 5
9480000 , 32767, 5000, 37, 5
9500000 , 32767, 5000, -256, -39
9520000 , 32767, 5000, 37, 5
9540000 , 32767, 5000, 37, 5
9560000 , 32767, 5000, 37, 5
9580000 , 32767, 5000, 37, 5
9600000 , 32767, 5000, -256, -39
9620000 , 32767, 5000, 37, 5
9640000 , 32767, 5000, 37, 5
9660000 , 32767, 5000, -256, -39
9680000 , 32767, 5000, 37, 5
9700000 , 32767, 5000, 37, 5
9720000 , 32767, 5000, 37, 5
9740000 , 32767, 5000, -256, -39
9760000 , 32767, 5000, -256, -39
9780000 , 32767, 5000, 37, 5
9800000 , 32767, 5000, -256, -39
9820000 , 32767, 5000, 37, 5
9840000 , 32767, 5000, 37, 5
9860000 , 32767, 5000, 37, 5
9880000 , 32767, 5000, -256, -39
9900000 , 32767, 5000, 37, 5
9920000 , 32767, 5000, 37, 5
9940000 , 32767, 5000, 37, 5
9960000 , 32767, 5000, 37, 5
9980000 , 32767, 5000, 37, 5
10000000 , 32767, 5000, 37, 5
10020000 , 32767, 5000, 37, 5
10040000 , 32767, 5000, 37, 5
10060000 , 32767, 5000, 37, 5
10080000 , 32767, 5000, 37, 5
10100000 , 32767, 5000, 37, 5
10120000 , 32767, 5000, 37, 5
10140000 , 32767, 5000, 37, 5
10160000 , 32767, 5000, 37, 5
10180000 , 32767, 5000, 37, 5
10200000 , 32767, 5000, 37, 5
10220000 , 32767, 5000, 37, 5
10240000 , 32767, 5000, 37, 5
10260000 , 32767, 5000, 37, 5
10280000 , 32767, 5000, 37, 5
10300000 , 32767, 5000, 37, 5
10320000 , 32767, 5000, 37, 5
10340000 , 32767, 5000, 37, 5
10360000 , 32767, 5000, -256, -39
10380000 , 32767, 5000, 37, 5
10400000 , 32767, 5000, 37, 5
10420000 , 32767, 5000, 37, 5
10440000 , 32767, 5000, 37, 5
10460000 , 32767, 5000, 37, 5
10480000 , 32767, 5000, 37, 5
10500000 , 32767, 5000, 37, 5
10520000 , 32767, 5000, 37, 5
10540000 , 32767, 5000, 37, 5
10560000 , 32767, 5000, 37, 5
10580000 , 32767, 5000, 37, 5
10600000 , 32767, 5000, 37, 5
10620000 , 32767, 5000, 37, 5
10640000 , 32767, 5000, -256, -39
10660000 , 32767, 5000, 37, 5
10680000 , 32767, 5000, -256, -39
10700000 , 32767, 5000, 37, 5
10720000 , 32767, 5000, 37, 5
10740000 , 32767, 5000, 37, 5
10760000 , 32767, 5000, 37, 5
10780000 , 32767, 5000, 37, 5
10800000 , 32767, 5000, 37, 5
10820000 , 32767, 5000, 37, 5
10840000 , 32767, 5000, 37, 5
10860000 , 32767, 5000, 37, 5
10880000 , 32767, 5000, 37, 5
10900000 , 32767, 5000, 37, 5
10920000 , 32767, 5000, -256, -39
10940000 , 32767, 5000, 37, 5
10960000 , 32767, 5000, 37, 5
10980000 , 32767, 5000, -256, -39
11000000 , 32767, 5000, 37, 5
11020000 , 32767, 5000, 37, 5
11040000 , 32767, 5000, 37, 5
11060000 , 32767, 5000, 37, 5
11080000 , 32767, 5000, 37, 5
11100000 , 32767, 5000, 37, 5
11120000 , 32767, 5000, -256, -39
11140000 , 32767, 5000, 37, 5
11160000 , 32767, 5000, 37, 5
11180000 , 32767, 5000, 37, 5
11200000 , 32767, 5000, 37, 5
11220000 , 32767, 5000, 37, 5
11240000 , 32767, 5000, 37, 5
11260000 , 32767, 5000, 37, 5
11280000 , 32767, 5000, 37, 5
11300000 , 32767, 5000, 37, 5
11320000 , 32767, 5000, -256, -39
11340000 , 32767, 5000, 37, 5
11360000 , 32767, 5000, 37, 5
11380000 , 32767, 5000, 37, 5
11400000 , 32767, 5000, -256, -39
11420000 , 32767, 5000, -256, -39
11440000 , 32767, 5000, 37, 5
11460000 , 32767, 5000, 37, 5
11480000 , 32767, 5000, 37, 5
11500000 , 32767, 5000, 37, 5
11520000 , 32767, 5000, -256, -39
11540000 , 32767, 5000, 37, 5
11560000 , 32767, 5000, 37, 5
11580000 , 32767, 5000, -256, -39
11600000 , 32767, 5000, -256, -39
11620000 , 32767, 5000, 37, 5
11640000 , 32767, 5000, 37, 5
11660000 , 32767, 5000, 37, 5
11680000 , 32767, 5000, 37, 5
11700000 , 32767, 5000, 37, 5
11720000 , 32767, 5000, 37, 5
11740000 , 32767, 5000, -256, -39
11760000 , 32767, 5000, 37, 5
11780000 , 32767, 5000, 37, 5
11800000 , 32767, 5000, 37, 5
11820000 , 32767, 5000, -256, -39
11840000 , 32767, 5000, -256, -39
11860000 , 32767, 5000, 37, 5
11880000 , 32767, 5000, 37, 5
11900000 , 32767, 5000, 37, 5
11920000 , 32767, 5000, 37, 5
11940000 , 32767, 5000, 37, 5
11960000 , 32767, 5000, 37, 5
11980000 , 32767, 5000, 37, 5
12000000 , 32767, 5000, 37, 5
12020000 , 32767, 5000, 37, 5
12040000 , 32767, 5000, 37, 5
12060000 , 32767, 5000, 37, 5
12080000 , 32767, 5000, 37, 5
12100000 , 32767, 5000, 37, 5
12120000 , 32767, 5000, 37, 5
12140000 , 32767, 5000, 37, 5
12160000 , 32767, 5000, 37, 5
12180000 , 32767, 5000, 37, 5
12200000 , 32767, 5000, -256, -39
12220000 , 32767, 5000, 37, 5
12240000 , 32767, 5000, 37, 5
12260000 , 32767, 5000, 37, 5
12280000 , 32767, 5000, 37, 5
12300000 , 32767, 5000, 37, 5
12320000 , 32767, 5000, -256, -39
12340000 , 32767, 5000, 37, 5
12360000 , 32767, 5000, 37, 5
12380000 , 32767, 5000, -256, -39
12400000 , 32767, 5000, 37, 5
12420000 , 32767, 5000, 37, 5
12440000 , 32767, 5000, 37, 5
12460000 , 32767, 5000, 37, 5
12480000 , 32767, 5000, 37, 5
12500000 , 32767, 5000, 37, 5
12520000 , 32767, 5000, 37, 5
12540000 , 32767, 5000, 37, 5
12560000 , 32767, 5000, -256, -39
12580000 , 32767, 5000, -256, -39
12600000 , 32767, 5000, -256, -39
12620000 , 32767, 5000, 37, 5
12640000 , 32767, 5000, -256, -39
12660000 , 32767, 5000, 37, 5
12680000 , 32767, 5000, 37, 5
12700000 , 32767, 5000, 37, 5
12720000 , 32767, 5000, 37, 5
12740000 , 32767, 5000, 37, 5
12760000 , 32767, 5000, -256, -39
12780000 , 32767, 5000, -256, -39
12800000 , 32767, 5000, -256, -39
12820000 , 32767, 5000, 37, 5
12840000 , 32767, 5000, 37, 5
12860000 , 32767, 5000, 37, 5
12880000 , 32767, 5000, 37, 5
12900000 , 32767, 5000, 37, 5
12920000 , 32767, 5000, 37, 5
12940000 , 32767, 5000, 37, 5
12960000 , 32767, 5000, 37, 5
12980000 , 32767, 5000, 37, 5
13000000 , 32767, 5000, 37, 5
13020000 , 32767, 5000, -256, -39
13040000 , 32767, 5000, 37, 5
13060000 , 32767, 5000, -256, -39
13080000 , 32767, 5000, 37, 5
13100000 , 32767, 5000, 37, 5
13120000 , 32767, 5000, 37, 5
13140000 , 32767, 5000, 37, 5
13160000 , 32767, 5000, -256, -39
13180000 , 32767, 5000, 37, 5
13200000 , 32767, 5000, 37, 5
13220000 , 32767, 5000, -256, -39
13240000 , 32767, 5000, 37, 5
13260000 , 32767, 5000, 37, 5
13280000 , 32767, 5000, 37, 5
13300000 , 32767, 5000, 37, 5
13320000 , 32767, 5000, 37, 5
13340000 , 32767, 5000, -256, -39
13360000 , 32767, 5000, 37, 5
13380000 , 32767, 5000, 37, 5
13400000 , 32767, 5000, 37, 5
13420000 , 32767, 5000, 37, 5
13440000 , 32767, 5000, 37, 5
13460000 , 32767, 5000, 37, 5
13480000 , 32767, 5000, 37, 5
13500000 , 32767, 5000, 37, 5
13520000 , 32767, 5000, 37, 5
13540000 , 32767, 5000, 37, 5
13560000 , 32767, 5000, 37, 5
13580000 , 32767, 5000, 37, 5
13600000 , 32767, 5000, 37, 5
13620000 , 32767, 5000, 37, 5
13640000 , 32767, 5000, 37, 5
13660000 , 32767, 5000, -256, -39
13680000 , 32767, 5000, -256, -39
13700000 , 32767, 5000, 37, 5
13720000 , 32767, 5000, -256, -39
13740000 , 32767, 5000, 37, 5
13760000 , 32767, 5000, 37, 5
13780000 , 32767, 5000, 37, 5
13800000 , 32767, 5000, -256, -39
13820000 , 32767, 5000, 37, 5
13840000 , 32767, 5000, -256, -39
13860000 , 32767, 5000, 37, 5
13880000 , 32767, 5000, 37, 5
13900000 , 32767, 5000, 37, 5
13920000 , 32767, 5000, 37, 5
13940000 , 32767, 5000, 37, 5
13960000 , 32767, 5000, 37, 5
13980000 , 32767, 5000, -256, -39
14000000 , 32767, 5000, 37, 5
14020000 , 32767, 5000, 37, 5
14040000 , 32767, 5000, -256, -39
14060000 , 32767, 5000, 37, 5
14080000 , 32767, 5000, -256, -39
14100000 , 32767, 5000, 37, 5
14120000 , 32767, 5000, 37, 5
14140000 , 32767, 5000, 37, 5
14160000 , 32767, 5000, 37, 5
14180000 , 32767, 5000, -256, -39
14200000 , 32767, 5000, 37, 5
14220000 , 32767, 5000, 37, 5
14240000 , 32767, 5000, 37, 5
14260000 , 32767, 5000, 37, 5
14280000 , 32767, 5000, 37, 5
14300000 , 32767, 5000, 37, 5
14320000 , 32767, 5000, 37, 5
14340000 , 32767, 5000, 37, 5
14360000 , 32767, 5000, 37, 5
14380000 , 32767, 5000, 37, 5
14400000 , 32767, 5000, 37, 5
14420000 , 32767, 5000, 37, 5
14440000 , 32767, 5000, 37, 5
14460000 , 32767, 5000, 37, 5
14480000 , 32767, 5000, 37, 5
14500000 , 32767, 5000, -256, -39
14520000 , 32767, 5000, 37, 5
14540000 , 32767, 5000, 37, 5
14560000 , 32767, 5000, 37, 5
14580000 , 32767, 5000, 37, 5
14600000 , 32767, 5000, 37, 5
14620000 , 32767, 5000, -256, -39
14640000 , 32767, 5000, -256, -39
14660000 , 32767, 5000, 37, 5
14680000 , 32767, 5000, 37, 5
14700000 , 32767, 5000, 37, 5
14720000 , 32767, 5000, 37, 5
14740000 , 32767, 5000, 37, 5
14760000 , 32767, 5000, 37, 5
